00,20210419,451354,,,,,,,,,,,,
01,222345000000000000,222345009999999999,CP,MASTERCARD CREDIT,UNKNOWN,GBR,826,UNITED KINGDOM,D,USD,DCC allowed,VPMCX,N,,,,,,,,,,,
01,222567000000000000,222567999999999999,CN,DEBIT MASTERCARD,UNKNOWN,NPL,524,NEPAL,D,USD,DCC allowed,DM000,N,,,,,,,,,,,
01,222890000000000000,222895999999999999,CN,AMEX,UNKNOWN,NPL,524,NEPAL,D,USD,DCC allowed,AX000,N,,,,,,,,,,,
01,410873333000000000,410873333999999999,CN,VISA DEBIT,UNKNOWN,USA,840,UNITED STATES,D,,DCC allowed,DE000,U,N,,,,,,,,,,
01,122000000000003000,122000000000003000,XX,Airplus,UNKNOWN,XX,123,EXAMPLE COUNTRY,C,XXX,DCC allowed,ABC DEF,N,,,,,,,,,,,
01,343434343434340000,343434343434340000,XX,American Express,UNKNOWN,XX,123,EXAMPLE COUNTRY,C,XXX,DCC allowed,ABC DEF,N,,,,,,,,,,,
01,555555555555444400,555555555555444400,XX,Cartebleue,UNKNOWN,XX,123,EXAMPLE COUNTRY,D,XXX,DCC allowed,ABC DEF,N,,,,,,,,,,,
01,501971701010374200,501971701010374200,XX,Dankort,UNKNOWN,XX,123,EXAMPLE COUNTRY,D,XXX,DCC allowed,ABC DEF,N,,,,,,,,,,,
01,367001020000000000,367001020000000000,XX,Diners,UNKNOWN,XX,123,EXAMPLE COUNTRY,C,XXX,DCC allowed,ABC DEF,N,,,,,,,,,,,
01,361489006479130000,361489006479130000,XX,Diners,UNKNOWN,XX,123,EXAMPLE COUNTRY,C,XXX,DCC allowed,ABC DEF,N,,,,,,,,,,,
01,361489006479130000,361489006479130000,XX,Discover card,UNKNOWN,XX,123,EXAMPLE COUNTRY,C,XXX,DCC allowed,ABC DEF,N,,,,,,,,,,,
01,601100040000000000,601100040000000000,XX,Discover card,UNKNOWN,XX,123,EXAMPLE COUNTRY,C,XXX,DCC allowed,ABC DEF,N,,,,,,,,,,,
01,352800070000000000,352800070000000000,XX,JCB,UNKNOWN,XX,123,EXAMPLE COUNTRY,C,XXX,DCC allowed,ABC DEF,N,,,,,,,,,,,
01,630495060000000000,630495060000000000,XX,Laser,UNKNOWN,XX,123,EXAMPLE COUNTRY,D,XXX,DCC allowed,ABC DEF,N,,,,,,,,,,,
01,630490017740292441,630490017740292441,XX,Laser,UNKNOWN,XX,123,EXAMPLE COUNTRY,D,XXX,DCC allowed,ABC DEF,N,,,,,,,,,,,
01,675964982643845300,675964982643845300,XX,Maestro,UNKNOWN,XX,123,EXAMPLE COUNTRY,D,XXX,DCC allowed,ABC DEF,N,,,,,,,,,,,
01,679999010000000001,679999010000000001,XX,Maestro,UNKNOWN,XX,123,EXAMPLE COUNTRY,D,XXX,DCC allowed,ABC DEF,N,,,,,,,,,,,
01,555555555555444400,555555555555444400,XX,Mastercard,UNKNOWN,XX,123,EXAMPLE COUNTRY,C,XXX,DCC allowed,ABC DEF,N,,,,,,,,,,,
01,545454545454545400,545454545454545400,XX,Mastercard,UNKNOWN,XX,123,EXAMPLE COUNTRY,C,XXX,DCC allowed,ABC DEF,N,,,,,,,,,,,
01,444433332222111100,444433332222111100,XX,Visa,UNKNOWN,XX,123,EXAMPLE COUNTRY,C,XXX,DCC allowed,ABC DEF,N,,,,,,,,,,,
01,491183000000000000,491183000000000000,XX,Visa,UNKNOWN,XX,123,EXAMPLE COUNTRY,C,XXX,DCC allowed,ABC DEF,N,,,,,,,,,,,
01,491761000000000000,491761000000000000,XX,Visa,UNKNOWN,XX,123,EXAMPLE COUNTRY,C,XXX,DCC allowed,ABC DEF,N,,,,,,,,,,,
01,446203000000000000,446203000000000000,XX,Visa Debit,UNKNOWN,XX,123,EXAMPLE COUNTRY,D,XXX,DCC allowed,ABC DEF,N,,,,,,,,,,,
01,491761000000000000,491761000000000000,XX,Visa Debit,UNKNOWN,XX,123,EXAMPLE COUNTRY,D,XXX,DCC allowed,ABC DEF,N,,,,,,,,,,,
01,491730080000000000,491730080000000000,XX,Visa Electron,UNKNOWN,XX,123,EXAMPLE COUNTRY,D,XXX,DCC allowed,ABC DEF,N,,,,,,,,,,,
01,448407000000000000,448407000000000000,XX,Visa Purchasing,UNKNOWN,XX,123,EXAMPLE COUNTRY,D,XXX,DCC allowed,ABC DEF,N,,,,,,,,,,,
99,451355,,,,,,,,,,,,,
